Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,Notes
2021,California,Santa Clara,Surgical Site Infections (SSI),Appendix surgery,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Colon surgery,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.05,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,5,0,0.02,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Hip prosthesis,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Laminectomy,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Rectal surgery,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Small bowel surgery,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Spinal fusion,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,4,0,0.04,,,,,,
2021,California,Santa Clara,Surgical Site Infections (SSI),Thoracic surgery,70001357,Stanford Health Care,Acute Care Hospital,Major Teaching,2,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000022,Scripps Green Hospital,Acute Care Hospital,"Community, 125-250 Beds",11,0,0.04,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000022,Scripps Green Hospital,Acute Care Hospital,"Community, 125-250 Beds",4,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Laminectomy,80000022,Scripps Green Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.02,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,80000022,Scripps Green Hospital,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.02,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,1544,6,8.29,0.72,0.29,1.51,Same,No,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,664,2,2.26,0.89,0.15,2.93,Same,No,
2021,California,San Diego,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,17,0,0.14,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cardiac surgery,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,142,1,1.4,0.72,0.04,3.53,Same,No,
2021,California,San Diego,Surgical Site Infections (SSI),Colon surgery,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,45,0,0.83,0,0,4.47,Same,Yes,¥ See Data Dictionary
2021,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,123,0,0.41,0,0,9.09,Same,Yes,¥ See Data Dictionary
2021,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,94,0,0.07,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Kidney transplant,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,7,0,0.06,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Knee prosthesis,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,3,0,0.03,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Laminectomy,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,76,0,0.49,0,0,7.59,Same,Yes,¥ See Data Dictionary
2021,California,San Diego,Surgical Site Infections (SSI),Rectal surgery,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,21,0,0.06,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,100,0,0.84,0,0,4.37,Same,Yes,¥ See Data Dictionary
2021,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,152,3,1.63,1.84,0.47,5.01,Same,No,
2021,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,80000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,99,0,0.08,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000036,Sharp Memorial Hospital,Acute Care Hospital,Major Teaching,3,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000036,Sharp Memorial Hospital,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,80000036,Sharp Memorial Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000045,Grossmont Hospital,Acute Care Hospital,Major Teaching,10,0,0.02,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000045,Grossmont Hospital,Acute Care Hospital,Major Teaching,3,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cesarean section,80000045,Grossmont Hospital,Acute Care Hospital,Major Teaching,3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),80000045,Grossmont Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,80000045,Grossmont Hospital,Acute Care Hospital,Major Teaching,2,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,80000045,Grossmont Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000144,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,12,0,0.05,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000144,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,11,0,0.05,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,80000144,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000147,Palomar Medical Center Poway,Acute Care Hospital,"Community, <125 Beds",5,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000147,Palomar Medical Center Poway,Acute Care Hospital,"Community, <125 Beds",4,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),80000147,Palomar Medical Center Poway,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000149,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",7,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000149,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",3,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,80000149,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,80000149,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000150,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",8,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000150,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",7,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),80000150,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80000152,Tri-City Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cesarean section,80000152,Tri-City Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,80001470,Sharp Mary Birch Hospital For Women And Newborns,Acute Care Hospital,Major Teaching,3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cesarean section,80001470,Sharp Mary Birch Hospital For Women And Newborns,Acute Care Hospital,Major Teaching,3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,90000016,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",8,0,0.03,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cesarean section,90000016,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Colon surgery,90000016,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.02,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,90000016,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,90000016,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,90000021,Sharp Chula Vista Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cesarean section,90000021,Sharp Chula Vista Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,90000025,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,4,0,0.02,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,90000025,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cesarean section,90000025,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,2,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Colon surgery,90000025,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,1,0,0.02,,,,,,
2021,California,Imperial,Surgical Site Infections (SSI),All procedures,90000040,El Centro Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",6,0,0.01,,,,,,
2021,California,Imperial,Surgical Site Infections (SSI),Appendix surgery,90000040,El Centro Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.01,,,,,,
2021,California,Imperial,Surgical Site Infections (SSI),Cesarean section,90000040,El Centro Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0,,,,,,
2021,California,Imperial,Surgical Site Infections (SSI),All procedures,90000146,Pioneers Memorial Healthcare District,Acute Care Hospital,"Community, <125 Beds",15,0,0.01,,,,,,
2021,California,Imperial,Surgical Site Infections (SSI),Appendix surgery,90000146,Pioneers Memorial Healthcare District,Acute Care Hospital,"Community, <125 Beds",13,0,0.01,,,,,,
2021,California,Imperial,Surgical Site Infections (SSI),Cesarean section,90000146,Pioneers Memorial Healthcare District,Acute Care Hospital,"Community, <125 Beds",2,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,90000154,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,11,1,0.43,2.32,0.06,12.93,Same,No,¥ See Data Dictionary
2021,California,San Diego,Surgical Site Infections (SSI),Colon surgery,90000154,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,1,0,0.24,0,0,15.24,Same,Yes,¥ See Data Dictionary
2021,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90000154,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,3,0,0.06,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,90000154,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Laminectomy,90000154,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,2,1,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,90000154,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,2,0,0.06,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,90000154,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,2,0,0.06,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),All procedures,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,20,0,0.35,0,0,10.69,Same,Yes,¥ See Data Dictionary
2021,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,3,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cardiac surgery,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,1,0,0.02,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Cesarean section,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Colon surgery,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,3,0,0.12,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Liver transplant,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,1,0,0.07,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Rectal surgery,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,
2021,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,90001116,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,3,0,0.08,,,,,,
2021,California,Sonoma,Surgical Site Infections (SSI),All procedures,110000007,Sutter Santa Rosa Regional Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0,,,,,,
2021,California,Sonoma,Surgical Site Infections (SSI),Appendix surgery,110000007,Sutter Santa Rosa Regional Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0,,,,,,
2021,California,Mendocino,Surgical Site Infections (SSI),All procedures,110000008,Adventist Health Howard Memorial,Critical Access Hospital,Critical Access,7,0,0.01,,,,,,
2021,California,Mendocino,Surgical Site Infections (SSI),Appendix surgery,110000008,Adventist Health Howard Memorial,Critical Access Hospital,Critical Access,6,0,0.01,,,,,,
2021,California,Mendocino,Surgical Site Infections (SSI),Gallbladder surgery,110000008,Adventist Health Howard Memorial,Critical Access Hospital,Critical Access,1,0,0,,,,,,
2021,California,Sonoma,Surgical Site Infections (SSI),All procedures,110000009,Healdsburg Hospital,Critical Access Hospital,Critical Access,2,0,0,,,,,,
2021,California,Sonoma,Surgical Site Infections (SSI),Appendix surgery,110000009,Healdsburg Hospital,Critical Access Hospital,Critical Access,2,0,0,,,,,,
2021,California,Solano,Surgical Site Infections (SSI),All procedures,110000010,Northbay Medical Center,Acute Care Hospital,"Community, 125-250 Beds",19,0,0.1,,,,,,
2021,California,Solano,Surgical Site Infections (SSI),Appendix surgery,110000010,Northbay Medical Center,Acute Care Hospital,"Community, 125-250 Beds",14,0,0.01,,,,,,
2021,California,Solano,Surgical Site Infections (SSI),Cesarean section,110000010,Northbay Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.02,,,,,,
2021,California,Solano,Surgical Site Infections (SSI),Colon surgery,110000010,Northbay Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.04,,,,,,
